GeneName,Trait,GeneSymbol
Zm00001d048336,80: ints,pco105718
Zm00001d048338,65: RGBVI/ExG/GLI/gn; 73: ExG/GLI/gn/RGBVI; 80: ExGR/veg/RGBVI/ExG/GLI/gn,-
Zm00001d048342,51: ints/RGB_R,-
Zm00001d048346,108: ints,arpp40
Zm00001d048356,26: ints,Zm00001d048356
Zm00001d048385,65: veg/RGBVI/ExG/GLI/gn; 80: GreenCoverage,phd14
Zm00001d048389,101: ints; 108: RGB_R/ints; 115: ints; 94: rn/IKAW,gpm125a
Zm00001d048390,65: GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: GreenCoverage,Zm00001d048390
Zm00001d048392,44: ints/RGB_R,-
Zm00001d048393,115: GreenCoverage; 44: ints/RGB_R; 51: ints,ras18B1
Zm00001d048434,101: ints,-
Zm00001d048450,65: RGB_R/ints,cl36375_1b
Zm00001d048451,65: RGB_R/ints,kw9
Zm00001d048454,73: RGB_R/ints; 80: ints,fha17
Zm00001d048458,101: ints; 37: CIVE/COM; 73: RGB_R/ints,-
Zm00001d048459,101: ints; 37: CIVE/COM; 73: RGB_R/ints,nhx12
Zm00001d048460,80: ints; 88: ints/RGB_R,cipk32
Zm00001d048461,37: rn,bf1
Zm00001d048463,88: ints/RGB_R; 94: ints/RGB_R,IDP8502
Zm00001d048467,73: RGB_R/ints; 88: ints/RGB_R,-
Zm00001d048468,101: ints; 65: ints,-
Zm00001d048469,65: RGB_R,hyd5
Zm00001d048472,10: COM/CIVE/veg; 15: veg; 19: GRVI/MGRVI/NDI/ExGR; 88: ints,GRMZM2G064005
Zm00001d048473,44: RGB_R; 65: ints,uce15
Zm00001d048478,44: RGB_R; 65: RGB_R/ints,bhlh131
Zm00001d048487,19: ints/RGB_R,-
Zm00001d048491,65: veg/ExR/MGRVI/GLI2/NDI/ExGR/GRVI,LOC100501614
Zm00001d048493,17: RGB_R; 88: GreenCoverage,nactf57
Zm00001d048494,44: veg; 65: RGB_R/ints,TIDP2930
Zm00001d048495,44: veg,sbt53
Zm00001d048503,65: RGB_R/ints; 80: ExGR/NDI/ExR/GRVI/MGRVI; 88: ints,umc2763
Zm00001d048510,80: CIVE/GreenCoverage/COM; 88: GreenCoverage,Zm00001eb404070
Zm00001d048511,15: RGB_R; 80: GreenCoverage; 88: CIVE/COM/GreenCoverage,cl584_1b
Zm00001d048516,10: gn/RGBVI/ExG/GLI; 12: RGBVI; 15: CIVE/gn/GLI/veg/COM/ExG; 19: GreenCoverage; 51: CIVE/COM; 88: GreenCoverage; 94: rn/IKAW,met3
Zm00001d048518,65: veg/GLI2/ExGR,-
Zm00001d048521,88: CIVE/COM/GreenCoverage,-
Zm00001d048522,65: RGBVI/GLI,-
Zm00001d048529,44: GreenCoverage; 73: GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: GreenCoverage,-
Zm00001d048535,73: RGBVI; 88: GreenCoverage,si605011d06b
Zm00001d048536,10: RGB_R; 115: NDI/GRVI/MGRVI/ExGR; 17: ints; 24: IKAW; 65: RGB_R/ints; 88: CIVE/COM/ints/RGB_R/GreenCoverage; 94: ints/RGB_R,AW216329
Zm00001d048539,88: GreenCoverage,Zm00001eb404340
Zm00001d048540,80: IKAW; 94: ints,prd3/si605054f12b
Zm00001d048542,73: RGBVI,IDP8246
Zm00001d048544,108: IKAW; 73: RGB_R/ints; 80: IKAW,-
Zm00001d048546,37: IKAW; 88: ints/RGB_R/GreenCoverage; 94: ints/RGB_R,thkl1
Zm00001d048556,88: CIVE/COM/ints/GreenCoverage,-
Zm00001d048558,73: RGBVI,gst25
Zm00001d048559,73: CIVE/COM/GreenCoverage,gst35
Zm00001d048560,88: GreenCoverage,gst47
Zm00001d048562,88: GreenCoverage,LOC100384325
Zm00001d048566,88: GreenCoverage,-
Zm00001d048570,101: GreenCoverage; 12: RGBVI; 65: GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: GreenCoverage,LOC100284494
Zm00001d048574,12: rn/GRVI/ExR/ExGR/IKAW/MGRVI/NDI/GLI2; 88: CIVE/COM/GreenCoverage,hagtf39
Zm00001d048575,88: CIVE/COM/GreenCoverage,bnlg1129
Zm00001d048577,101: ExG/veg/ExGR/GLI/gn/RGB_R/RGBVI; 108: CIVE/COM/veg/RGBVI; 37: CIVE/COM/GreenCoverage; 44: ints; 73: NDI/GRVI/MGRVI/ExR; 88: rn/GreenCoverage; 94: IKAW,aaap63
Zm00001d048602,88: RGB_R,gras72
Zm00001d048612,17: RGBVI; 19: CIVE/RGBVI/ExG/GLI/gn/veg/COM; 24: gn/RGBVI/ExG/GLI; 65: GLI2,bsk7
Zm00001d048627,65: GreenCoverage,-
Zm00001d048658,101: IKAW; 26: ints/RGB_R; 37: RGB_R,lac16
Zm00001d048661,108: CIVE/COM,Zm00001eb165170
Zm00001d048663,80: ExGR/NDI/ExR/GRVI/MGRVI,Zm00001eb165170
Zm00001d048669,24: IKAW,GRMZM2G146192
Zm00001d048680,65: GreenCoverage; 88: GRVI/NDI,pco093477/IDP2408a
Zm00001d048681,73: CIVE/COM/GreenCoverage,gras84
Zm00001d048684,115: CIVE/ExG/GLI/COM/gn/veg,-
Zm00001d048689,73: GreenCoverage; 80: CIVE/GreenCoverage/COM,fha19
Zm00001d048717,51: ExGR/NDI/MGRVI/ExR/GLI2/GRVI; 65: veg/ExR/MGRVI/RGBVI/NDI/ExG/ExGR/GLI/GRVI/gn; 73: ExG/GLI/gn/RGBVI; 80: NDI/ExR/GRVI; 88: gn/RGBVI/ExG/veg/GLI; 94: GLI/ExG/RGBVI/gn,-
Zm00001d048718,65: veg/MGRVI/RGBVI/NDI/ExG/ExGR/GLI/GRVI/gn; 88: gn/RGBVI/ExG/veg/GLI; 94: GLI/ExG/RGBVI/gn,nl4
Zm00001d048719,101: CIVE/COM; 108: CIVE/gn/COM/GLI/veg/GreenCoverage/ExG/RGBVI; 115: GreenCoverage/RGBVI,grx10
Zm00001d048721,94: GLI/ExG/gn,Zm00001d048721
Zm00001d048722,94: rn/MGRVI/ExR/GLI2/GRVI/NDI,idd25
Zm00001d048723,101: CIVE/COM,Zm00001d048723
Zm00001d048727,94: CIVE/GLI/COM/ExG/gn,caspl18
Zm00001d048728,88: ExGR; 94: ExGR,caspl19
Zm00001d048732,17: IKAW; 37: RGB_R/ints; 51: ints/RGB_R,nhx1
Zm00001d048736,17: IKAW; 51: CIVE/COM; 65: RGBVI/ExG/GLI/gn; 88: gn/RGBVI/ExG/veg/GLI; 94: CIVE/GLI/COM/ExG/RGBVI/veg/gn,naat2
Zm00001d048740,80: CIVE/GreenCoverage/COM,-
Zm00001d048743,80: CIVE/GreenCoverage/COM,LOC103652742
Zm00001d048747,88: RGBVI,-
Zm00001d048759,65: veg/RGBVI/ExG/GLI/gn,lac10
Zm00001d048761,65: CIVE/COM/veg/MGRVI/RGBVI/GreenCoverage/ExG/ExGR/GLI/gn; 73: NDI/GRVI/MGRVI/ExGR/ExR; 80: GreenCoverage; 88: CIVE/gn/RGBVI/COM/ExG/veg/GLI,caspl21
Zm00001d048763,101: GLI2/ExR/rn,arm36
Zm00001d048775,80: IKAW,Zm00001d048775
Zm00001d048781,80: CIVE/GreenCoverage/COM,-
Zm00001d048783,26: rn,LOC109945992/pco072771b
Zm00001d048784,73: ExGR/veg,si614048f03b
Zm00001d048789,94: GLI/ExG/RGBVI/veg/gn,cl5155_1
Zm00001d048796,65: veg/RGBVI/ExG/ExGR/GLI/gn,pco132838
Zm00001d048800,44: ints,Zm00001eb166520
Zm00001d048817,17: RGB_R,zp3
Zm00001d048823,44: IKAW; 94: GreenCoverage,Zm00001eb166700
Zm00001d048847,10: ints,zpl2a
Zm00001d048865,108: gn/GLI/veg/ExG; 115: RGBVI,Zm00001d048865
Zm00001d048871,73: veg,-
Zm00001d048872,101: CIVE/GreenCoverage/COM,-
Zm00001d048876,65: GreenCoverage/IKAW; 80: CIVE/GreenCoverage/COM; 88: CIVE/gn/RGBVI/COM/ExG/GLI/GreenCoverage; 94: GLI/ExG/gn,jac3
Zm00001d048890,94: RGBVI,AY107692
Zm00001d048891,12: GreenCoverage,nrg8
Zm00001d048908,51: ints; 80: ints,-
Zm00001d048956,24: IKAW,-
Zm00001d048958,101: GRVI/ExGR/NDI/MGRVI,cl3390_1
Zm00001d048968,88: RGB_R,GRMZM2G068398
Zm00001d048974,37: MGRVI/rn/GLI2; 94: CIVE/COM,gcsh4
Zm00001d048994,24: IKAW,IDP8689
Zm00001d048995,94: GLI/ExG/RGBVI/veg/gn,-
Zm00001d049008,80: NDI/GRVI/MGRVI,apy11
Zm00001d049011,65: CIVE/COM/GreenCoverage,umc2623
Zm00001d049023,44: RGBVI/ExG/NDI/ExR/veg/MGRVI/GLI2/GRVI/ExGR/gn/GLI; 51: veg/GLI/gn/ExG/RGBVI,-
Zm00001d049024,24: rn/GLI2; 44: IKAW/rn,-
Zm00001d049034,24: IKAW,-
Zm00001d049046,15: GreenCoverage,-
Zm00001d049074,108: rn,-
Zm00001d049086,12: RGB_R; 14: ints/RGB_R; 15: CIVE/gn/ints/GLI/RGB_R/RGBVI/COM/ExG,-
Zm00001d049087,101: GLI2/ExR; 108: ExGR/ExR/MGRVI/GRVI/NDI; 115: IKAW; 15: CIVE/gn/GLI/COM/ExG; 24: MGRVI/NDI/GRVI; 73: rn/GLI2,-
Zm00001d049096,15: CIVE/gn/GLI/RGBVI/COM/ExG,-
Zm00001d049105,80: RGB_R/ints,cyc24
Zm00001d049107,14: RGB_R,-
Zm00001d049121,10: IKAW/GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 15: NDI/GRVI/rn/ExR/IKAW/GLI2/MGRVI,-
Zm00001d049127,12: CIVE/COM; 14: CIVE/COM; 73: GreenCoverage,-
Zm00001d049133,108: GreenCoverage; 12: GRVI/ExGR/MGRVI/NDI; 15: rn/IKAW; 19: IKAW; 37: rn/IKAW; 44: RGBVI/ExG/gn/GLI; 51: rn,pco128617
Zm00001d049136,44: IKAW,pco137632
Zm00001d049150,17: CIVE/GLI/gn/COM/ExG,-
Zm00001d049152,108: RGBVI,prda1
Zm00001d049156,14: ints,-
Zm00001d049157,15: ints,-
Zm00001d049161,14: RGB_R,Zm00001d049161
Zm00001d049162,12: GreenCoverage,-
Zm00001d049187,51: gn/ExG/RGBVI,pgd3
Zm00001d049192,44: GreenCoverage; 80: ExGR/veg/NDI/GRVI/MGRVI,IDP109
Zm00001d049193,24: ints; 88: veg,cl5511_1
Zm00001d049197,94: ints,-
Zm00001d049216,73: rn/GLI2,-
Zm00001d049223,115: ints; 73: IKAW; 88: GLI2,c3h11
Zm00001d049225,65: ExR/MGRVI/NDI/ExGR/GRVI,fha10
Zm00001d049230,15: gn/GLI/RGBVI/ExG,Zm00001d049230
Zm00001d049252,73: NDI/GRVI; 88: ExR/GRVI/ExGR/MGRVI/NDI; 94: CIVE/COM/ExGR/MGRVI/ExR/GRVI/NDI,sweet14b
Zm00001d049256,88: ExR/GRVI/ExGR/MGRVI/NDI,-
Zm00001d049259,80: CIVE/COM,si486103e10
Zm00001d049270,101: CIVE/COM; 108: CIVE/COM/GreenCoverage; 115: IKAW; 14: MGRVI/ExGR/GRVI/NDI; 65: ints; 80: RGB_R,LOC100281840
Zm00001d049308,12: GreenCoverage,-
Zm00001d049313,14: GreenCoverage; 44: CIVE/COM; 73: ExG/GLI/gn/RGBVI; 80: GreenCoverage,-
Zm00001d049314,44: CIVE/COM; 80: GreenCoverage,-
Zm00001d049320,44: CIVE/COM; 80: GreenCoverage,mbf1
Zm00001d049324,44: CIVE/COM; 80: CIVE/GreenCoverage/COM,nbcs12
Zm00001d049325,65: ExR/MGRVI/NDI/ExGR/GRVI; 80: CIVE/GreenCoverage/COM,isca2
Zm00001d049333,65: RGBVI/GLI,umc1117
Zm00001d049356,26: rn/GLI2,-
Zm00001d049358,12: RGBVI; 26: IKAW,-
Zm00001d049360,37: CIVE/COM/GreenCoverage; 44: CIVE/COM/GreenCoverage,ect15
Zm00001d049362,14: ExR/NDI,GRMZM2G003642
Zm00001d049377,24: RGB_R/ints; 51: rn/NDI/MGRVI/ExR/GLI2/GRVI,-
Zm00001d049379,65: GreenCoverage; 80: CIVE/GreenCoverage/COM/ExR,cl11433_2b
Zm00001d049385,101: CIVE/GLI2/ExG/GRVI/veg/ExGR/ExR/NDI/rn/GLI/gn/COM/MGRVI,-
Zm00001d049390,19: IKAW,LOC109946006
Zm00001d049396,10: NDI/ExR/ExGR/GRVI/MGRVI,-
Zm00001d049442,101: ExGR,IDP7527
Zm00001d049450,14: GreenCoverage; 15: GreenCoverage; 17: IKAW/MGRVI/ExR/GLI2/NDI/rn/GRVI/ExGR,-
Zm00001d049469,10: COM/CIVE/IKAW/GLI2/NDI/ExR/GRVI/MGRVI/rn; 115: GreenCoverage,-
Zm00001d049477,14: GreenCoverage,-
Zm00001d049508,115: IKAW; 65: CIVE/COM/GreenCoverage; 80: GLI2,-
Zm00001d049514,115: ExR/NDI/GRVI/MGRVI; 73: IKAW,-
Zm00001d049530,115: ints,-
Zm00001d049539,101: GLI2/GRVI/ExGR/ExR/NDI/rn/MGRVI,-
Zm00001d049547,37: RGBVI/GLI/veg/ExG/gn,-
Zm00001d049552,101: GRVI/ExGR/ExR/NDI/MGRVI,-
Zm00001d049553,108: CIVE/COM; 115: CIVE/COM,pco066310
Zm00001d049554,101: GRVI/ExGR/ExR/NDI/MGRVI,pco101103
Zm00001d049577,115: ExR/NDI/GLI2/GRVI/MGRVI/ExGR/rn,flz17
Zm00001d049580,10: ints,-
Zm00001d049590,12: GRVI/ExR/ExGR/MGRVI/NDI; 15: GreenCoverage,-
Zm00001d049606,101: CIVE/ExG/veg/ExGR/GLI/gn/COM/RGBVI; 108: CIVE/gn/COM/GLI/veg/GreenCoverage/ExG,pco088594
Zm00001d049615,80: rn,-
Zm00001d049617,80: IKAW,-
Zm00001d049621,101: RGBVI,lug7
Zm00001d049635,65: GLI2,-
Zm00001d049643,26: CIVE/veg/GreenCoverage/ExG/RGBVI/gn/COM/GLI; 65: CIVE/COM/GreenCoverage; 80: CIVE/GreenCoverage/COM,-
Zm00001d049649,65: GreenCoverage,sudh2
Zm00001d049653,51: ints/RGB_R,-
Zm00001d049667,88: ints/RGB_R,-
Zm00001d049703,10: IKAW/GLI2/NDI/ExR/ExGR/GRVI/MGRVI/rn; 12: GRVI/ExGR/MGRVI/NDI/veg; 14: GLI2/IKAW/ExR/rn; 15: rn/ExR/IKAW/GLI2,cl10949_1
Zm00001d049707,115: veg,pco139881
Zm00001d049718,88: RGB_R,LOC100282397
Zm00001d049719,19: rn/IKAW,-
Zm00001d049752,108: ExR/MGRVI/GLI2/GRVI/NDI/rn,-
Zm00001d049771,108: CIVE/gn/ExGR/COM/ExR/MGRVI/GLI/veg/GreenCoverage/GRVI/ExG/NDI; 115: CIVE/GreenCoverage/ExG/GLI/GLI2/COM/RGBVI/gn/rn/veg; 12: veg; 44: NDI/ExR/MGRVI/GRVI/ExGR/GreenCoverage; 51: ExGR/NDI/MGRVI/ExR/GRVI; 65: CIVE/COM/GreenCoverage; 80: ExGR/NDI/ExR/GRVI/MGRVI; 94: RGBVI,Zm00001eb174780
Zm00001d049810,101: CIVE/GLI2/ExG/GRVI/veg/ExGR/ExR/NDI/rn/GLI/gn/COM/MGRVI; 108: CIVE/gn/ExGR/COM/MGRVI/GLI/GRVI/ExG/NDI; 115: RGBVI; 94: rn/MGRVI/ExR/GLI2/GRVI/NDI,-
Zm00001d049816,115: IKAW; 51: NDI/MGRVI/ExR/GRVI,-
Zm00001d049817,10: ints/RGB_R; 115: IKAW; 51: NDI/MGRVI/ExR/GRVI,-
Zm00001d049821,108: IKAW; 12: CIVE/gn/ExG/GLI/COM,-
Zm00001d049855,15: RGBVI; 94: IKAW,-
Zm00001d049861,12: ints; 51: IKAW,-
Zm00001d049862,12: ints; 51: IKAW,-
Zm00001d049879,115: CIVE/GLI/NDI/COM/GRVI/MGRVI/ExGR/veg; 65: IKAW,-
Zm00001d049893,37: GRVI/MGRVI/RGBVI/ExGR/rn/GLI/GreenCoverage/veg/ExG/NDI/GLI2/ExR/gn; 94: GLI/ExG/RGBVI/gn,-
Zm00001d049894,10: COM/CIVE/gn/ExG/GLI; 26: rn,-
Zm00001d049912,10: IKAW/ints,-
Zm00001d049927,80: ExGR,-
Zm00001d049970,88: rn/IKAW,-
Zm00001d049999,44: GreenCoverage; 73: RGB_R/ints,-
Zm00001d050004,80: IKAW,-
Zm00001d050015,19: RGB_R,-
Zm00001d050020,26: CIVE/veg/NDI/GreenCoverage/RGB_R/ExG/ExR/gn/GRVI/COM/MGRVI/GLI/ExGR/GLI2; 37: GLI2,fuct1
Zm00001d050024,73: RGB_R/ints,-
Zm00001d050034,10: GLI2/ExR/veg/rn; 15: ExGR; 19: GLI2/GRVI/MGRVI/NDI/rn/IKAW/ExR; 37: CIVE/COM/RGBVI/GLI/GreenCoverage/veg/ExG/gn; 51: IKAW,-
Zm00001d050038,80: IKAW/RGBVI/ExG/GLI/gn,-
Zm00001d050047,108: ExR/GLI2/rn,-
Zm00001d050059,101: CIVE/ExG/GLI/gn/COM/RGBVI; 80: rn,-
Zm00001d050068,80: rn/IKAW,-
Zm00001d050085,26: ints/RGB_R; 37: rn/GLI2,-
Zm00001d050095,12: veg,-
Zm00001d050109,26: RGBVI,cl36355_1
Zm00001d050112,108: ints; 73: ints,-
Zm00001d050115,17: GreenCoverage; 19: GreenCoverage; 26: veg/ints/RGB_R/ExG/RGBVI/gn/GLI,-
Zm00001d050116,17: RGB_R; 73: GLI2,cl43997_1
Zm00001d050121,14: ExGR,-
Zm00001d050122,80: ExR,-
Zm00001d050123,14: CIVE/COM; 15: CIVE/COM; 24: IKAW,-
Zm00001d050130,101: ints,csu1026
Zm00001d050131,65: NDI/GRVI; 88: RGB_R; 94: ints/RGB_R,pco145520
Zm00001d050141,15: RGBVI,-
Zm00001d050160,24: IKAW; 37: GreenCoverage,-
Zm00001d050173,65: RGB_R,-
Zm00001d050179,73: IKAW,pco104634
Zm00001d050198,65: RGB_R/ints,-
Zm00001d050220,17: RGBVI; 19: ints,-
Zm00001d050248,10: NDI/ExGR/GRVI/MGRVI; 14: GRVI/NDI; 17: IKAW; 24: MGRVI/NDI/RGB_R/GRVI/ExGR/GLI2/ExR,cl14316_-3b
Zm00001d050256,115: ints,pco080381
Zm00001d050270,88: ExR/GRVI/GLI2/MGRVI/NDI,-
Zm00001d050287,12: RGB_R; 80: RGBVI,-
Zm00001d050313,10: COM/CIVE/gn/ExG/GLI; 12: gn/ExG/GLI; 37: ints,-
Zm00001d050315,37: ints; 51: ints,si486080g07
Zm00001d050328,101: ints; 94: ints,-
Zm00001d050333,101: GreenCoverage,crup1
Zm00001d050406,12: rn/GRVI/ExR/ExGR/IKAW/MGRVI/NDI/GLI2; 26: ints/RGB_R,-
Zm00001d050424,10: COM/CIVE; 14: CIVE/COM,-
Zm00001d050430,37: IKAW,-
Zm00001d050437,80: GLI2/rn; 88: rn/GLI2,-
Zm00001d050442,108: RGB_R/ints,-
Zm00001d050459,10: RGBVI; 12: CIVE/gn/ExG/GLI/COM; 14: RGBVI/IKAW; 15: CIVE/rn/ExR/gn/GLI2/GLI/RGBVI/veg/COM/ExG; 17: CIVE/veg/GLI/gn/COM/RGBVI/ExG; 19: CIVE/RGBVI/ExG/GLI/gn/veg/COM; 24: CIVE/MGRVI/gn/NDI/COM/GRVI/ExGR/RGBVI/veg/ExR/ExG/GLI; 26: CIVE/veg/NDI/GreenCoverage/ExG/RGBVI/ExR/gn/GRVI/COM/MGRVI/GLI/ExGR; 37: IKAW; 51: rn/GLI2; 94: RGBVI,-
Zm00001d050463,19: RGB_R,-
Zm00001d050469,10: COM/CIVE/gn/veg/ExG/GLI; 12: veg; 14: veg; 15: CIVE/NDI/GRVI/ExGR/MGRVI/veg/COM; 17: CIVE/veg/GLI/MGRVI/gn/COM/NDI/GRVI/ExG/ExGR; 19: GLI2/rn/ExR; 65: ExR/MGRVI/NDI/GRVI,-
Zm00001d050470,101: GLI2/GRVI/ExR/NDI/rn/MGRVI,Zm00001d050470
Zm00001d050483,10: COM/CIVE/gn/ExG/GLI; 101: IKAW; 108: ExGR/ExR/MGRVI/GLI2/GRVI/NDI/rn; 115: GreenCoverage/NDI/GLI2/GRVI/MGRVI/ExGR/rn; 12: gn/ExG/GLI; 17: ints/RGBVI; 19: ints/GLI2/GRVI/MGRVI/NDI/rn/veg/ExGR/ExR; 24: CIVE/rn/MGRVI/gn/NDI/COM/RGB_R/GRVI/ExGR/GLI2/RGBVI/veg/ExR/ExG/GLI; 26: CIVE/GreenCoverage/RGB_R/ExG/RGBVI/gn/COM; 37: CIVE/COM/GRVI/MGRVI/RGBVI/ExGR/rn/GLI/GreenCoverage/veg/ExG/NDI/GLI2/ExR/gn; 44: RGBVI/ExG/NDI/rn/ExR/veg/MGRVI/GLI2/GRVI/ExGR/gn/GLI/GreenCoverage; 51: CIVE/COM; 80: ExGR/GLI2/rn/NDI/ExR/GRVI/MGRVI; 94: GLI/ExG/RGBVI/veg/gn,-
Zm00001d050488,101: CIVE/GreenCoverage/COM/RGBVI,ubp22
Zm00001d050498,10: COM/CIVE/gn/veg/ExG/ints/RGB_R/GLI; 12: CIVE/gn/ExG/GLI/rn/GRVI/ExR/COM/ExGR/IKAW/MGRVI/NDI/RGBVI/GLI2; 15: gn/ints/RGB_R/veg/ExG; 17: RGB_R; 19: GRVI/MGRVI/NDI/ExGR/ExR; 24: CIVE/MGRVI/gn/NDI/COM/RGB_R/GRVI/ExGR/GLI2/RGBVI/veg/ExR/ExG/GLI; 26: veg/NDI/RGB_R/ExG/RGBVI/ExR/gn/GRVI/MGRVI/GLI/ExGR; 51: rn/NDI/MGRVI/ExR/GLI2/GRVI,prd2
Zm00001d050503,17: RGB_R; 24: CIVE/rn/MGRVI/gn/NDI/COM/GRVI/ExGR/GLI2/RGBVI/veg/ExR/ExG/GLI; 26: NDI/ExR/GRVI/MGRVI/ExGR/GLI2,-
Zm00001d050506,44: RGBVI/ExG/gn/GLI,-
Zm00001d050541,88: rn/GLI2,-
Zm00001d050551,15: ExGR; 17: ints; 19: GLI2/rn/IKAW/ExR; 37: IKAW,Zm00001d050551
Zm00001d050575,44: NDI/rn/ExR/MGRVI/GLI2/GRVI; 88: RGB_R,si606018d05
Zm00001d050580,14: ints/RGB_R; 37: IKAW,-
Zm00001d050584,115: GLI2/rn; 73: IKAW,LOC103653544
Zm00001d050588,10: IKAW/GLI2/rn; 14: MGRVI/ExGR/GLI2/GRVI/ExR/NDI/rn; 15: RGBVI; 17: IKAW/MGRVI/ExR/GLI2/NDI/rn/GRVI/ExGR; 44: CIVE/COM; 51: CIVE/COM/GreenCoverage; 65: ExR/MGRVI/GLI2/NDI/ExGR/rn/GRVI; 73: NDI/rn/GRVI/MGRVI/ExGR/ExR/GLI2; 88: ExR/GRVI/ExGR/MGRVI/NDI; 94: ExGR/MGRVI/GRVI/NDI,bzip140
Zm00001d050594,12: veg,-
Zm00001d050599,65: ExR/GLI2/NDI/rn/GRVI; 94: MGRVI/ExR/GRVI/NDI,-
Zm00001d050601,108: ExGR/ExR/MGRVI/GLI2/GRVI/NDI/rn; 115: CIVE/ExR/ExG/GLI/NDI/COM/RGBVI/gn/GRVI/MGRVI/ExGR/veg,si687064g02c
Zm00001d050612,94: ints/RGB_R,GRMZM2G030128
Zm00001d050620,108: IKAW; 14: RGB_R; 17: RGBVI; 44: GreenCoverage; 51: IKAW; 73: rn; 88: rn/GLI2; 94: rn/MGRVI/ExR/GLI2/GRVI/NDI,-
Zm00001d050667,108: IKAW; 12: ints,-
Zm00001d050669,26: IKAW,-
Zm00001d050670,26: IKAW; 65: IKAW,-
Zm00001d050723,15: CIVE/gn/GLI/COM/ExG; 73: IKAW,snrkII6
Zm00001d050726,10: RGB_R; 12: veg; 14: CIVE/veg/GLI/ExG/gn/COM; 24: RGB_R/ints,mybr38
Zm00001d050728,19: ints/RGB_R,mybr38
Zm00001d050737,65: IKAW; 73: rn/GLI2; 88: rn/GLI2; 94: rn/GLI2,cl33432_1a
Zm00001d050771,10: ints/RGB_R; 15: ints/RGB_R,-
Zm00001d050774,12: rn/GRVI/ExR/ExGR/IKAW/MGRVI/NDI/GLI2,-
Zm00001d050775,101: ints/RGB_R; 12: rn/GRVI/ExR/IKAW/NDI/GLI2,-
Zm00001d050807,51: CIVE/COM/GreenCoverage,-
Zm00001d050822,10: IKAW/GLI2/gn/RGBVI/ExG/ints/GLI/rn; 12: ints/RGB_R; 14: RGBVI/IKAW/GLI/ExG/gn; 15: rn/IKAW/RGBVI; 37: CIVE/RGB_R/COM/GRVI/MGRVI/RGBVI/ExGR/rn/ints/GLI/GreenCoverage/IKAW/veg/ExG/NDI/GLI2/ExR/gn; 44: ints/RGB_R; 51: CIVE/ints/RGB_R/COM/GreenCoverage,IDP9045
Zm00001d050826,26: rn,-
Zm00001d050851,12: rn/GRVI/ExR/IKAW/MGRVI/NDI/GLI2,-
Zm00001d050860,80: ExGR/NDI/ExR/GRVI/MGRVI,stp5
Zm00001d050866,73: NDI/GRVI/MGRVI/ExGR/ExR,-
Zm00001d050872,19: RGBVI,-
Zm00001d050897,108: ExGR/IKAW/ExR/MGRVI/GLI2/GRVI/NDI,mads39
Zm00001d050921,94: rn/MGRVI/ExR/GLI2/GRVI/NDI,-
Zm00001d050922,24: RGB_R/ints; 26: RGBVI,-
Zm00001d050925,12: GreenCoverage; 51: GLI/gn/ExG; 65: veg,-
Zm00001d050927,37: RGB_R/ints,-
Zm00001d050929,101: GLI2/GRVI/ExGR/ExR/NDI/MGRVI,-
Zm00001d050950,65: CIVE/COM/GreenCoverage; 80: CIVE/GreenCoverage/COM; 88: CIVE/COM/GreenCoverage,-
Zm00001d051008,19: ints,-
Zm00001d051014,15: CIVE/COM,-
Zm00001d051020,115: ExR/NDI/GLI2/GRVI/MGRVI/ExGR/rn; 14: CIVE/veg/GLI/ExG/gn/COM; 15: CIVE/gn/GLI/veg/COM/ExG; 24: rn/MGRVI/IKAW/NDI/GRVI/ExGR/GLI2/ExR; 26: CIVE/veg/NDI/GreenCoverage/ExG/RGBVI/ExR/gn/GRVI/COM/MGRVI/GLI/ExGR/GLI2; 94: ints,-
Zm00001d051033,65: ExR/GLI2/NDI/rn/GRVI; 73: NDI/GRVI/MGRVI/ExR/GLI2; 88: ExR/GRVI/MGRVI/NDI,atg101
Zm00001d051048,101: veg,-
Zm00001d051057,44: RGBVI/ExG/veg/ExGR/gn/GLI; 51: veg/GLI/gn/ExG/RGBVI; 80: GLI2/rn,Zm00001d051057
Zm00001d051088,10: NDI/ExGR/GRVI/MGRVI,-
Zm00001d051157,65: ExR/MGRVI/GLI2/NDI/ExGR/rn/GRVI,IDP326
Zm00001d051175,101: CIVE/COM/RGBVI,-
Zm00001d051178,14: GreenCoverage; 19: GreenCoverage; 24: GreenCoverage; 26: GreenCoverage; 37: GRVI/MGRVI/RGBVI/ExGR/rn/GLI/veg/ExG/NDI/GLI2/ExR/gn,AY110355
Zm00001d051193,80: IKAW,ysl15
Zm00001d051210,115: ExR/NDI/GRVI/MGRVI/ExGR,LOC103655587
Zm00001d051242,14: GreenCoverage,-
Zm00001d051260,73: IKAW,-
Zm00001d051261,44: ints/RGB_R,-
Zm00001d051265,94: rn/IKAW,-
Zm00001d051300,19: RGBVI/ExG/GLI/gn; 37: RGB_R/GRVI/MGRVI/RGBVI/ExGR/ints/GLI/veg/ExG/NDI/ExR/gn; 44: RGB_R,-
Zm00001d051310,15: ints/RGB_R,-
Zm00001d051318,10: RGBVI,-
Zm00001d051347,14: IKAW/rn; 15: IKAW,-
